t,Q_num,Q_exact,Q_error,tau_num,tau_exact,tau_error
0.8700000000000007,0.5892111408455698,0.5898762490204874,0.0006651081749176058,0.9047131276970395,0.9052636191789353,0.0005504914818957873
0.8710000000000007,0.5894006615370697,0.5900654882216074,0.0006648266845377115,0.9049475397170224,0.9054970836926192,0.0005495439755968112
0.8720000000000007,0.5895897159951109,0.5902542610692774,0.0006645450741664671,0.9051813750677182,0.9057299728656381,0.0005485977979198253
0.8730000000000007,0.5897783053666588,0.59044256871276,0.000664263346101257,0.9054146351677764,0.9059622881158416,0.000547652948065136
0.8740000000000007,0.5899664307958574,0.5906304122984862,0.0006639815026288076,0.9056473214323557,0.9061940308575853,0.0005467094252296079
0.8750000000000007,0.5901540934240362,0.5908177929700613,0.0006636995460250761,0.9058794352731332,0.9064252025017392,0.0005457672286059978
0.8760000000000007,0.5903412943897165,0.5910047118682726,0.0006634174785561386,0.9061109780983142,0.9066558044556963,0.0005448263573820666
0.8770000000000007,0.5905280348286189,0.5911911701310959,0.0006631353024769693,0.9063419513126386,0.9068858381233813,0.0005438868107426886
0.8780000000000007,0.5907143158736703,0.591377168893703,0.000662853020032661,0.9065723563173907,0.9071153049052588,0.0005429485878680751
0.8790000000000007,0.5909001386550099,0.5915627092884674,0.0006625706334575376,0.9068021945104083,0.9073442061983427,0.0005420116879343295
0.8800000000000007,0.5910855042999976,0.591747792444973,0.0006622881449753759,0.9070314672860892,0.9075725433962032,0.0005410761101140027
0.8810000000000007,0.5912704139332192,0.5919324194900192,0.0006620055567999605,0.9072601760354013,0.907800317888977,0.0005401418535756486
0.8820000000000007,0.591454868676494,0.5921165915476292,0.0006617228711351952,0.9074883221458901,0.9080275310633743,0.0005392089174841574
0.8830000000000007,0.5916388696488819,0.5923003097390558,0.0006614400901738815,0.907715907001689,0.9082541843026883,0.0005382773009993125
0.8840000000000007,0.5918224179666894,0.5924835751827885,0.0006611572160990509,0.9079429319835242,0.9084802789868032,0.0005373470032790095
0.8850000000000007,0.5920055147434773,0.5926663889945609,0.0006608742510836318,0.9081693984687262,0.9087058164922024,0.0005364180234761484
0.8860000000000007,0.5921881610900664,0.5928487522873567,0.0006605911972902279,0.9083953078312377,0.9089307981919771,0.0005354903607394101
0.8870000000000007,0.5923703581145453,0.5930306661714169,0.0006603080568715614,0.90862066144162,0.9091552254558348,0.0005345640142148111
0.8880000000000007,0.5925521069222763,0.5932121317542463,0.0006600248319699187,0.9088454606670638,0.9093790996501074,0.0005336389830435939
0.8890000000000007,0.5927334086159026,0.5933931501406208,0.0006597415247181493,0.909069706871396,0.9096024221377598,0.0005327152663637813
0.8900000000000007,0.5929142642953547,0.5935737224325932,0.0006594581372385555,0.909293401415088,0.9098251942783976,0.0005317928633096214
0.8910000000000007,0.5930946750578572,0.593753849729501,0.0006591746716437807,0.9095165456552646,0.9100474174282763,0.0005308717730116985
0.8920000000000007,0.5932746419979354,0.593933533127972,0.0006588911300365874,0.9097391409457118,0.9102690929403084,0.0005299519945966003
0.8930000000000007,0.5934541662074224,0.5941127737219318,0.0006586075145094128,0.9099611886368849,0.9104902221640732,0.0005290335271882496
0.8940000000000007,0.593633248775465,0.5942915726026102,0.0006583238271452574,0.9101826900759176,0.9107108064458231,0.0005281163699055735
0.8950000000000007,0.5938118907885301,0.5944699308585478,0.0006580400700176847,0.9104036466066292,0.9109308471284936,0.0005272005218643905
0.8960000000000007,0.593990093330413,0.5946478495756026,0.0006577562451896002,0.9106240595695325,0.9111503455517103,0.0005262859821777433
0.8970000000000007,0.5941678574822415,0.5948253298369565,0.0006574723547149164,0.9108439303018431,0.9113693030517973,0.0005253727499542338
0.8980000000000007,0.594345184322485,0.5950023727231221,0.0006571884006371098,0.911063260137487,0.9115877209617859,0.0005244608242989113
0.8990000000000007,0.5945220749269586,0.5951789793119494,0.0006569043849907752,0.9112820504071079,0.9118056006114219,0.0005235502043140494
0.9000000000000007,0.5946985303688317,0.5953551506786321,0.0006566203098004042,0.9115003024380766,0.9120229433271745,0.0005226408890979251
0.9010000000000007,0.5948745517186331,0.5955308878957143,0.0006563361770811627,0.9117180175544984,0.9122397504322434,0.0005217328777449293
0.9020000000000007,0.5950501400442585,0.5957061920330969,0.0006560519888384464,0.9119351970772206,0.9124560232465678,0.0005208261693472327
0.9030000000000007,0.5952252964109761,0.5958810641580441,0.0006557677470679923,0.912151842323842,0.9126717630868341,0.00051992076299201
0.9040000000000007,0.5954000218814334,0.5960555053351899,0.0006554834537565446,0.9123679546087196,0.9128869712664837,0.0005190166577641042
0.9050000000000007,0.595574317515664,0.596229516626545,0.0006551991108809663,0.9125835352429759,0.9131016490957211,0.00051811385274525
0.9060000000000007,0.5957481843710939,0.5964030990915026,0.0006549147204086836,0.9127985855345091,0.9133157978815223,0.0005172123470131851
0.9070000000000007,0.5959216235025473,0.5965762537868453,0.000654630284298019,0.9130131067880004,0.913529418927642,0.0005163121396415393
0.9080000000000007,0.5960946359622536,0.5967489817667514,0.0006543458044977468,0.9132271003049193,0.913742513534622,0.0005154132297027214
0.9090000000000007,0.596267222799854,0.5969212840828012,0.0006540612829472048,0.9134405673835353,0.9139550829997994,0.000514515616264144
0.9100000000000007,0.5964393850624069,0.597093161783984,0.0006537767215770707,0.9136535093189233,0.914167128617314,0.0005136192983906662
