y_exact,u_exact_t0.0100,u_exact_t0.0500,u_exact_t0.1000,u_exact_t0.2000,u_exact_t0.5000,u_exact_t1.0000,u_steady
-0.3377926421404682,0.009999997863410564,0.04956408292810983,0.09515778546607931,0.17122769306261887,0.31333729844311364,0.4052037355808297,0.4429480654578808
-0.3311036789297659,0.009999998333953496,0.0495910890750334,0.09533547205773808,0.1718118705329312,0.3147825700566064,0.40721025038132025,0.44518517689958725
-0.32441471571906355,0.009999998703510399,0.04961655420126513,0.09550699959359735,0.17238148296627295,0.3161974953659568,0.4091762152333076,0.4473775461124596
-0.3177257525083612,0.009999998993148108,0.04964055704366296,0.09567253409465135,0.1729367032451096,0.3175821601898591,0.4111016551309294,0.4495251730964978
-0.3110367892976589,0.009999999219674779,0.04966317284521337,0.09583223743276527,0.17347770090978873,0.318936648748291,0.41298659460275317,0.4516280578517019
-0.30434782608695654,0.009999999396471159,0.04968447347580494,0.09598626736813845,0.17400464214603478,0.32026104365322483,0.41483105770906825,0.45368620037807184
-0.2976588628762542,0.009999999534165523,0.04970452755044192,0.0961347775869507,0.17451768977280058,0.32155542589951525,0.4166350680392298,0.45569960067560766
-0.29096989966555187,0.009999999641181154,0.04972340054484734,0.09627791773913558,0.17501700323046798,0.32281987485596536,0.41839864870905424,0.45766825874430933
-0.28428093645484953,0.009999999724178622,0.04974115490841217,0.09641583347622762,0.17550273856939608,0.32405446825657275,0.42012182235826806,0.4595921745841769
-0.2775919732441472,0.009999999788413264,0.04975785017445225,0.0965486664892291,0.17597504843880965,0.325259282191956,0.42180461114800766,0.46147134819521035
-0.27090301003344486,0.009999999838022014,0.04977354306773997,0.09667655454644132,0.17643408207602404,0.3264343911009619,0.4234470367583735,0.46330577957740965
-0.2642140468227425,0.009999999876254542,0.04978828760928461,0.09679963153121002,0.1768799852960022,0.3275798677624558,0.42504912038603637,0.4650954687307748
-0.2575250836120402,0.009999999905657473,0.049802135218337956,0.09691802747953086,0.17731290048123727,0.3286957832872948,0.4266108827418975,0.4668404156553059
-0.25083612040133785,0.009999999928222321,0.04981513481160991,0.09703186861746511,0.1777329665719578,0.32978220711048467,0.42813234404880196,0.46854062035100275
-0.2441471571906355,0.009999999945502833,0.04982733289968006,0.09714127739831391,0.17814031905664973,0.3308392069835222,0.4296135240393066,0.47019608281786557
